ID,Mandante,Chutes,Chutes a gol,Posse de bola,Passes,Faltas,Impedimentos,Escanteios,Venceu
7948,0,15,6,59%,466,19,1,9,3
7949,1,14,3,55%,477,19,0,6,1
7949,0,12,3,45%,390,11,2,3,1
7950,1,23,8,55%,558,13,1,12,1
7950,0,9,3,45%,472,8,1,3,1
7951,1,25,13,56%,515,19,3,8,3
7951,0,8,5,44%,426,11,1,4,0
7952,1,19,4,79%,728,16,1,3,3
7952,0,13,3,21%,196,18,1,3,0
7953,1,12,5,45%,420,16,1,3,3
7953,0,15,3,55%,486,18,5,8,0
7954,1,13,7,34%,284,15,2,11,3
7954,0,9,3,66%,555,19,1,5,0
7955,1,10,1,52%,430,20,3,3,1
7955,0,9,1,48%,400,31,0,3,1
7956,1,11,5,42%,421,17,1,1,1
7956,0,14,8,58%,571,7,0,7,1
7957,1,13,3,52%,474,16,4,5,3
7957,0,12,3,48%,443,18,3,7,0
7958,1,25,7,59%,515,28,2,9,3
7958,0,6,1,41%,379,14,2,4,0
7959,1,9,6,46%,371,29,1,5,3
7959,0,13,1,54%,416,17,4,8,0
7960,1,24,8,47%,491,16,0,7,1
7960,0,5,2,53%,571,14,0,5,1
7961,1,9,2,35%,286,25,3,5,0
7961,0,18,7,65%,541,16,1,5,3
7962,1,12,3,65%,668,11,0,6,1
7962,0,11,5,35%,369,16,0,2,1
7963,1,11,6,61%,475,14,2,4,3
7963,0,13,1,39%,309,16,0,0,0
7964,1,8,3,40%,379,16,1,3,3
7964,0,11,5,60%,559,15,1,4,0
7965,1,10,4,42%,381,16,2,3,3
7965,0,16,3,58%,505,16,1,7,0
7966,1,10,5,43%,339,13,1,1,3
7966,0,9,3,57%,433,24,1,4,0
7967,1,11,4,31%,237,13,0,4,1
7967,0,15,4,69%,509,15,2,9,1
7968,1,12,1,59%,561,9,2,4,1
7968,0,15,6,41%,392,8,1,7,1
7969,1,11,6,32%,290,9,0,2,3
7969,0,12,2,68%,587,22,0,6,0
7970,1,8,2,61%,596,17,1,1,1
7970,0,10,2,39%,390,20,3,2,1
7971,1,13,3,52%,438,19,2,6,3
7971,0,9,4,48%,406,14,0,4,0
7972,1,6,0,56%,459,23,0,5,0
7972,0,10,3,44%,362,20,3,8,3
7973,1,11,5,58%,452,19,1,4,3
7973,0,7,1,42%,337,17,2,3,0
7974,1,13,4,48%,379,16,3,2,0
7974,0,13,3,52%,410,15,2,6,3
7975,1,10,5,26%,210,9,1,7,3
7975,0,31,9,74%,609,10,2,16,0
7976,1,23,13,64%,591,15,0,10,3
7976,0,9,4,36%,352,7,3,0,0
7977,1,11,5,41%,354,23,1,4,0
7977,0,16,5,59%,513,17,1,5,3
7978,1,25,5,68%,634,14,4,5,1
7978,0,8,5,32%,304,16,1,6,1
7979,1,22,2,58%,484,18,1,13,0
7979,0,5,4,42%,375,14,2,2,3
7980,1,14,5,66%,610,21,1,7,0
7980,0,9,2,34%,326,12,2,2,3
7981,1,6,3,33%,306,20,3,2,3
7981,0,11,1,67%,620,21,1,5,0
7982,1,6,2,33%,275,26,5,3,3
7982,0,16,4,67%,541,19,2,11,0
7983,1,15,5,67%,637,15,0,5,1
7983,0,7,1,33%,314,17,2,4,1
7984,1,10,3,46%,414,23,1,6,1
7984,0,14,4,54%,474,17,0,4,1
7985,1,17,5,48%,369,21,4,5,3
7985,0,8,1,52%,383,15,0,6,0
7986,1,15,2,46%,319,17,1,10,0
7986,0,7,4,54%,397,18,2,3,3
7987,1,10,2,55%,516,21,1,0,0
7987,0,11,4,45%,425,25,0,3,3
7988,1,11,4,38%,339,21,1,6,3
7988,0,16,7,62%,538,7,1,11,0
7989,1,21,7,60%,584,14,0,5,1
7989,0,10,3,40%,405,12,5,1,1
7990,1,7,2,47%,471,14,2,5,0
7990,0,7,4,53%,542,24,2,3,3
7991,1,12,3,46%,452,19,1,2,3
7991,0,9,4,54%,527,16,1,4,0
7992,1,9,1,49%,429,15,1,8,1
7992,0,11,5,51%,456,16,4,2,1
7993,1,13,6,59%,571,22,0,3,3
7993,0,5,2,41%,395,10,1,4,0
7994,1,14,5,54%,442,16,2,7,3
7994,0,7,5,46%,388,22,1,4,0
7995,1,22,6,53%,429,14,5,9,0
7995,0,10,6,47%,399,26,1,2,3
7996,1,13,3,59%,562,14,0,5,3
7996,0,6,2,41%,387,19,1,2,0
7997,1,14,4,55%,361,16,1,4,0
7997,0,13,5,45%,308,11,2,4,3
7998,1,21,6,65%,550,8,1,9,0
7998,0,10,6,35%,317,24,1,1,3
7999,1,26,10,66%,680,15,2,8,3
7999,0,5,2,34%,353,17,1,1,0
8000,1,9,4,27%,231,22,4,2,3
8000,0,5,0,73%,620,18,2,6,0
8001,1,11,4,43%,368,14,0,2,1
8001,0,15,3,57%,468,16,1,9,1
8002,1,11,3,46%,446,16,1,3,0
8002,0,11,4,54%,511,12,0,6,3
8003,1,17,6,55%,519,23,1,6,1
8003,0,7,3,45%,433,21,0,6,1
8004,1,14,6,41%,459,8,2,5,0
8004,0,20,9,59%,647,17,2,6,3
8005,1,11,5,58%,503,15,1,2,1
8005,0,18,3,42%,354,12,0,8,1
8006,1,11,1,48%,372,21,1,5,1
8006,0,8,2,52%,403,23,0,4,1
8007,1,13,5,63%,423,17,2,9,1
8007,0,9,3,37%,267,21,1,2,1
8008,1,29,7,73%,680,10,1,11,0
8008,0,5,3,27%,277,11,1,1,3
8009,1,14,8,52%,496,18,3,5,3
8009,0,13,4,48%,468,11,1,3,0
8010,1,18,8,62%,517,12,3,11,3
8010,0,4,2,38%,329,21,4,3,0
8011,1,15,6,61%,545,18,1,12,1
8011,0,13,3,39%,339,10,2,6,1
8012,1,16,8,61%,425,21,0,7,0
8012,0,7,4,39%,269,16,3,5,3
8013,1,20,4,38%,350,23,1,5,0
8013,0,14,4,62%,581,12,2,3,3
8014,1,15,3,51%,463,21,0,3,3
8014,0,10,4,49%,451,13,2,2,0
8015,1,9,5,62%,528,11,1,8,1
8015,0,9,4,38%,326,12,2,5,1
8016,1,8,2,32%,293,7,2,3,3
8016,0,14,4,68%,603,16,1,2,0
8017,1,8,2,49%,459,16,0,3,1
8017,0,6,2,51%,471,13,1,3,1
8018,1,17,6,53%,486,18,1,9,3
8018,0,10,4,47%,453,17,0,4,0
8019,1,13,3,47%,440,14,0,4,0
8019,0,21,2,53%,476,19,2,4,3
8020,1,17,3,62%,509,19,3,7,1
8020,0,11,5,38%,310,10,2,3,1
8021,1,12,4,53%,410,27,0,6,3
8021,0,4,1,47%,383,14,2,1,0
8022,1,18,6,55%,459,27,0,9,1
8022,0,13,3,45%,396,13,2,2,1
8023,1,14,5,60%,491,18,5,5,1
8023,0,10,2,40%,341,18,2,1,1
8024,1,17,3,47%,445,15,1,7,0
8024,0,13,6,53%,508,16,2,6,3
8025,1,8,4,41%,300,11,4,4,3
8025,0,16,4,59%,424,15,1,5,0
8026,1,10,4,55%,517,13,1,5,0
8026,0,21,8,45%,437,16,2,6,3
8027,1,17,9,62%,517,15,1,10,3
8027,0,6,1,38%,317,16,1,3,0
8028,1,17,6,51%,474,12,1,8,0
8028,0,18,6,49%,479,9,2,4,3
8029,1,9,5,55%,471,15,0,1,0
8029,0,13,7,45%,380,23,1,4,3
8030,1,10,2,43%,349,21,3,9,3
8030,0,5,1,57%,463,12,3,6,0
8031,1,10,5,55%,412,18,1,5,1
8031,0,12,6,45%,338,20,3,2,1
8032,1,15,3,48%,352,14,0,5,3
8032,0,9,3,52%,378,15,2,8,0
8033,1,14,3,57%,532,11,2,6,1
8033,0,3,2,43%,424,13,0,2,1
8034,1,14,7,64%,556,13,5,8,3
8034,0,12,4,36%,306,18,0,3,0
8035,1,9,2,53%,429,16,5,5,0
8035,0,12,4,47%,380,20,1,5,3
8036,1,8,3,37%,342,8,2,5,3
8036,0,11,2,63%,570,6,2,8,0
8037,1,6,1,21%,170,10,1,0,3
8037,0,15,4,79%,572,14,5,12,0
8038,1,20,7,64%,567,15,3,6,1
8038,0,9,4,36%,327,12,1,2,1
8039,1,25,9,49%,426,18,0,5,0
8039,0,14,6,51%,443,8,2,4,3
8040,1,15,5,57%,605,13,3,4,3
8040,0,5,3,43%,464,16,1,1,0
8041,1,11,5,33%,277,15,1,4,3
8041,0,25,7,67%,533,13,5,11,0
8042,1,18,9,42%,308,24,2,5,3
8042,0,13,6,58%,417,11,1,9,0
8043,1,12,3,42%,318,9,2,3,3
8043,0,11,1,58%,420,20,2,7,0
8044,1,15,9,44%,359,16,1,6,0
8044,0,14,8,56%,468,14,4,4,3
8045,1,13,3,64%,590,21,0,6,1
8045,0,9,2,36%,336,21,2,3,1
8046,1,11,2,55%,497,14,3,6,3
8046,0,11,3,45%,415,15,0,6,0
8047,1,7,1,44%,321,15,0,8,1
8047,0,21,6,56%,416,13,1,10,1
8048,1,8,3,26%,251,10,3,5,3
8048,0,18,4,74%,700,9,3,8,0
8049,1,31,12,66%,562,12,1,9,3
8049,0,7,4,34%,299,12,4,4,0
8050,1,9,2,47%,451,11,1,3,3
8050,0,16,2,53%,486,15,2,8,0
8051,1,4,1,42%,401,16,3,1,1
8051,0,19,6,58%,536,16,0,4,1
8052,1,13,3,56%,528,20,2,1,3
8052,0,14,4,44%,410,11,4,6,0
8053,1,20,6,54%,478,20,0,9,3
8053,0,9,4,46%,408,11,0,4,0
8054,1,11,1,58%,511,9,4,2,1
8054,0,12,3,42%,363,16,1,5,1
8055,1,17,7,60%,493,14,1,5,1
8055,0,10,4,40%,335,16,0,4,1
8056,1,19,5,60%,411,13,9,11,1
8056,0,10,7,40%,286,14,3,7,1
8057,1,10,2,54%,406,16,2,7,1
8057,0,16,5,46%,359,12,0,5,1
8058,1,15,6,55%,416,12,1,9,1
8058,0,12,3,45%,369,20,1,5,1
8059,1,15,7,43%,409,16,0,5,3
8059,0,10,1,57%,532,19,3,4,0
8060,1,14,5,46%,388,15,1,5,1
8060,0,8,2,54%,453,16,1,5,1
8061,1,28,11,64%,560,10,1,9,3
8061,0,10,5,36%,319,20,0,4,0
8062,1,10,2,40%,377,18,1,3,1
8062,0,12,4,60%,555,13,1,8,1
8063,1,17,7,52%,385,20,0,7,1
8063,0,8,5,48%,365,21,2,4,1
8064,1,13,7,55%,446,18,2,4,3
8064,0,10,3,45%,376,22,2,5,0
8065,1,3,1,25%,234,13,0,2,1
8065,0,19,5,75%,671,12,2,11,1
8066,1,24,11,60%,488,15,2,11,0
8066,0,5,2,40%,361,13,0,0,3
8067,1,15,4,60%,516,8,1,8,1
8067,0,7,2,40%,347,14,0,1,1
8068,1,14,4,55%,384,16,4,2,0
8068,0,10,4,45%,317,15,0,4,3
8069,1,,,,,,,,3
8069,0,,,,,,,,0
8070,1,13,4,62%,558,19,0,6,1
8070,0,6,2,38%,337,16,0,3,1
8071,1,16,7,63%,572,14,1,8,3
8071,0,14,1,37%,335,16,1,6,0
8072,1,11,5,49%,466,18,1,6,3
8072,0,13,3,51%,475,21,4,6,0
8073,1,13,6,47%,454,18,0,4,3
8073,0,10,1,53%,496,15,1,6,0
8074,1,25,8,52%,431,17,1,5,3
8074,0,15,5,48%,415,12,2,3,0
8075,1,12,3,43%,347,19,0,5,0
8075,0,10,5,57%,472,15,4,4,3
8076,1,11,4,35%,298,16,0,2,3
8076,0,19,4,65%,534,15,2,5,0
8077,1,7,3,31%,263,9,1,1,3
8077,0,15,4,69%,577,19,2,8,0
8078,1,15,1,63%,579,11,2,3,1
8078,0,13,4,37%,350,12,2,3,1
8079,1,13,2,47%,404,18,2,7,0
8079,0,8,5,53%,460,22,1,2,3
8080,1,13,4,37%,344,14,3,5,0
8080,0,8,3,63%,571,25,2,5,3
8081,1,9,3,47%,424,15,2,8,0
8081,0,13,4,53%,483,17,0,4,3
8082,1,10,2,45%,408,20,0,2,1
8082,0,12,2,55%,498,12,0,4,1
8083,1,23,11,67%,614,14,4,8,3
8083,0,4,3,33%,315,11,1,1,0
8084,1,8,2,48%,401,26,0,3,3
8084,0,12,1,52%,429,18,0,4,0
8085,1,11,6,56%,402,17,3,4,3
8085,0,11,4,44%,314,14,2,7,0
8086,1,17,3,63%,528,11,0,6,0
8086,0,11,4,37%,314,15,0,8,3
8087,1,24,8,53%,368,17,0,7,3
8087,0,19,5,47%,336,18,2,11,0
8088,1,13,6,45%,404,19,3,6,3
8088,0,14,4,55%,483,14,2,1,0
8089,1,15,4,39%,304,9,2,6,3
8089,0,10,3,61%,475,10,1,6,0
8090,1,16,5,55%,431,13,1,6,0
8090,0,12,9,45%,382,20,2,2,3
8091,1,10,4,51%,479,11,1,1,3
8091,0,16,3,49%,458,13,0,4,0
8092,1,12,3,59%,400,18,1,7,0
8092,0,8,1,41%,288,21,2,2,3
8093,1,14,8,66%,571,11,0,9,1
8093,0,11,3,34%,295,9,3,4,1
8094,1,13,5,48%,438,6,1,2,0
8094,0,14,8,52%,450,19,3,7,3
8095,1,16,9,62%,545,18,2,8,0
8095,0,13,6,38%,332,14,1,2,3
8096,1,19,10,66%,606,16,1,5,1
8096,0,12,3,34%,314,14,2,1,1
8097,1,10,4,49%,402,16,1,5,1
8097,0,13,3,51%,403,18,3,2,1
8098,1,12,5,47%,358,11,1,4,1
8098,0,18,5,53%,394,20,1,11,1
8099,1,11,6,31%,303,20,2,5,1
8099,0,18,4,69%,659,13,1,5,1
8100,1,6,3,59%,539,17,2,4,1
8100,0,17,4,41%,389,16,2,3,1
8101,1,18,4,57%,442,18,1,9,0
8101,0,6,2,43%,341,25,0,1,3
8102,1,11,1,36%,271,10,1,2,1
8102,0,17,6,64%,454,20,2,11,1
8103,1,8,1,63%,534,24,1,2,1
8103,0,11,2,37%,316,15,2,7,1
8104,1,19,7,38%,314,14,1,10,0
8104,0,9,6,62%,530,13,2,3,3
8105,1,13,7,53%,524,17,1,6,3
8105,0,8,3,47%,482,11,0,3,0
8106,1,18,4,50%,449,13,1,8,3
8106,0,3,1,50%,464,13,0,6,0
8107,1,10,4,52%,464,14,0,1,3
8107,0,14,3,48%,422,19,2,7,0
8108,1,23,6,63%,533,18,3,11,1
8108,0,12,4,37%,326,11,0,5,1
8109,1,13,6,33%,294,14,1,2,3
8109,0,20,4,67%,555,14,1,8,0
8110,1,17,8,64%,547,12,1,9,0
8110,0,12,4,36%,313,18,2,6,3
8111,1,14,5,54%,408,17,1,6,3
8111,0,7,1,46%,361,15,3,4,0
8112,1,15,4,36%,270,22,1,5,3
8112,0,15,6,64%,493,12,1,8,0
8113,1,26,9,77%,699,10,2,13,1
8113,0,3,0,23%,224,11,1,4,1
8114,1,19,8,47%,275,13,2,10,3
8114,0,9,2,53%,301,18,3,8,0
8115,1,21,5,57%,474,15,0,6,0
8115,0,12,4,43%,360,17,2,3,3
8116,1,10,5,28%,244,16,1,1,1
8116,0,16,6,72%,616,16,1,7,1
8117,1,5,1,66%,557,15,1,4,0
8117,0,8,2,34%,291,11,1,2,3
8118,1,13,6,33%,256,14,1,4,3
8118,0,8,1,67%,523,11,2,7,0
8119,1,31,14,66%,646,12,1,12,3
8119,0,8,1,34%,353,8,0,0,0
8120,1,12,7,61%,493,17,1,4,1
8120,0,10,4,39%,314,19,0,2,1
8121,1,8,3,34%,314,16,2,2,3
8121,0,7,0,66%,580,13,2,4,0
8122,1,5,1,30%,248,22,0,0,3
8122,0,14,5,70%,557,18,0,12,0
8123,1,4,1,43%,387,14,0,3,0
8123,0,11,4,57%,481,18,1,7,3
8124,1,17,7,54%,446,18,2,6,0
8124,0,13,7,46%,396,18,0,4,3
8125,1,11,3,41%,340,17,3,2,3
8125,0,12,2,59%,474,15,3,5,0
8126,1,9,6,57%,463,19,2,6,3
8126,0,21,6,43%,345,13,3,9,0
8127,1,19,10,46%,354,16,2,2,1
8127,0,7,1,54%,401,20,5,6,1
8128,1,19,8,35%,300,10,2,3,3
8128,0,16,2,65%,546,12,0,9,0
8129,1,11,3,56%,579,13,1,3,3
8129,0,13,7,44%,466,12,0,4,0
8130,1,21,6,63%,482,20,3,10,3
8130,0,11,5,37%,297,14,4,3,0
8131,1,20,9,65%,503,9,1,10,3
8131,0,8,3,35%,272,19,1,2,0
8132,1,16,5,45%,339,22,2,7,1
8132,0,6,2,55%,421,25,2,3,1
8133,1,9,3,44%,376,17,0,0,0
8133,0,8,3,56%,468,19,1,4,3
8134,1,12,4,60%,526,9,0,9,1
8134,0,10,3,40%,369,13,2,3,1
8135,1,12,2,48%,413,15,1,5,1
8135,0,4,0,52%,448,20,1,3,1
8136,1,9,4,30%,283,21,1,2,3
8136,0,13,5,70%,635,13,1,7,0
8137,1,20,5,59%,499,19,1,4,3
8137,0,10,3,41%,361,17,1,4,0
8138,1,12,4,59%,569,12,1,4,0
8138,0,13,4,41%,396,13,2,5,3
8139,1,25,6,54%,441,17,4,9,1
8139,0,3,0,46%,392,13,0,1,1
8140,1,10,7,39%,302,24,1,2,3
8140,0,12,6,61%,479,18,2,7,0
8141,1,13,3,64%,573,14,2,4,0
8141,0,14,4,36%,328,21,1,2,3
8142,1,11,1,48%,347,14,3,8,0
8142,0,16,8,52%,376,12,0,10,3
8143,1,8,1,33%,269,29,2,6,0
8143,0,13,4,67%,544,11,1,6,3
8144,1,16,7,61%,749,8,1,3,3
8144,0,11,3,39%,473,14,0,4,0
8145,1,12,5,49%,395,15,1,2,0
8145,0,7,4,51%,404,18,2,3,3
8146,1,20,7,66%,559,15,1,11,1
8146,0,10,5,34%,293,16,2,4,1
8147,1,9,5,51%,455,15,3,3,3
8147,0,15,5,49%,440,8,3,5,0
8148,1,16,2,54%,451,12,1,7,0
8148,0,15,5,46%,401,12,1,5,3
8149,1,12,3,61%,439,16,2,7,0
8149,0,11,5,39%,273,18,0,3,3
8150,1,12,7,53%,444,16,0,5,3
8150,0,8,1,47%,383,13,0,9,0
8151,1,23,9,62%,656,16,0,4,3
8151,0,6,1,38%,402,18,1,4,0
8152,1,13,4,61%,525,22,2,9,3
8152,0,5,4,39%,344,13,1,2,0
8153,1,8,2,60%,487,20,1,1,3
8153,0,14,3,40%,334,15,1,4,0
8154,1,17,5,70%,685,7,2,7,1
8154,0,6,3,30%,298,19,2,4,1
8155,1,11,5,46%,400,11,2,2,1
8155,0,18,4,54%,455,12,1,7,1
8156,1,19,6,59%,481,18,3,7,0
8156,0,11,6,41%,355,15,2,5,3
8157,1,13,4,51%,454,20,1,4,0
8157,0,7,2,49%,455,20,0,4,3
8158,1,7,1,32%,300,12,3,4,1
8158,0,15,3,68%,618,14,1,12,1
8159,1,11,1,63%,431,17,1,10,0
8159,0,12,4,37%,260,16,2,5,3
8160,1,11,6,55%,463,25,2,10,3
8160,0,4,3,45%,397,19,4,2,0
8161,1,11,3,53%,462,13,1,4,0
8161,0,11,2,47%,418,25,2,3,3
8162,1,15,8,70%,619,17,3,2,1
8162,0,6,1,30%,266,19,0,0,1
8163,1,22,8,59%,470,16,4,10,3
8163,0,4,1,41%,354,15,2,1,0
8164,1,11,5,59%,421,17,3,5,3
8164,0,9,3,41%,293,24,0,4,0
8165,1,17,6,37%,351,12,1,5,0
8165,0,17,8,63%,597,15,1,9,3
8166,1,9,0,41%,283,19,5,8,1
8166,0,16,6,59%,400,18,4,9,1
8167,1,12,4,69%,486,15,1,9,0
8167,0,11,6,31%,230,18,3,3,3
8168,1,7,1,45%,361,15,4,5,1
8168,0,11,4,55%,434,21,0,5,1
8169,1,8,5,51%,548,15,1,2,0
8169,0,14,6,49%,531,24,0,5,3
8170,1,13,5,45%,343,12,2,3,1
8170,0,9,4,55%,412,15,0,4,1
8171,1,13,3,34%,293,16,0,5,0
8171,0,14,3,66%,569,26,0,7,3
8172,1,15,5,60%,386,14,2,8,1
8172,0,11,5,40%,263,16,0,7,1
8173,1,27,13,70%,578,16,2,15,3
8173,0,5,1,30%,254,18,0,2,0
8174,1,9,2,53%,450,12,1,6,0
8174,0,11,5,47%,412,17,1,4,3
8175,1,9,3,43%,334,17,2,3,1
8175,0,23,5,57%,423,26,0,12,1
8176,1,13,7,64%,647,17,0,11,3
8176,0,4,0,36%,381,17,3,1,0
8177,1,22,10,60%,604,9,1,5,3
8177,0,6,3,40%,408,8,1,3,0
8178,1,9,2,64%,584,18,4,3,1
8178,0,10,3,36%,315,14,5,4,1
8179,1,12,3,68%,421,17,4,15,0
8179,0,10,2,32%,207,21,2,1,3
8180,1,14,7,53%,420,17,0,2,3
8180,0,13,5,47%,388,18,2,5,0
8181,1,16,5,42%,353,20,4,5,0
8181,0,10,3,58%,488,13,4,3,3
8182,1,15,7,60%,511,11,4,8,3
8182,0,18,7,40%,343,20,1,7,0
8183,1,12,3,48%,416,23,0,4,3
8183,0,12,2,52%,445,19,0,6,0
8184,1,8,3,40%,344,13,3,2,0
8184,0,12,6,60%,500,15,2,8,3
8185,1,12,2,39%,298,12,0,4,1
8185,0,17,5,61%,446,10,2,9,1
8186,1,12,4,56%,457,12,3,6,3
8186,0,6,3,44%,366,11,2,4,0
8187,1,14,5,38%,313,12,0,4,3
8187,0,17,6,62%,501,8,1,5,0
8188,1,20,6,55%,447,20,0,7,3
8188,0,14,3,45%,373,14,0,6,0
8189,1,20,4,44%,404,21,1,4,1
8189,0,10,4,56%,516,14,0,2,1
8190,1,17,7,47%,485,9,3,5,3
8190,0,14,6,53%,533,10,3,3,0
8191,1,11,5,39%,278,17,0,11,3
8191,0,5,2,61%,453,18,0,6,0
8192,1,9,2,43%,402,21,2,3,1
8192,0,13,1,57%,518,9,2,7,1
8193,1,12,4,41%,327,13,1,4,3
8193,0,13,0,59%,440,23,1,8,0
8194,1,10,4,45%,344,14,2,4,0
8194,0,18,3,55%,409,18,2,11,3
8195,1,4,2,35%,255,26,0,1,3
8195,0,18,5,65%,453,15,1,2,0
8196,1,21,6,71%,506,8,6,17,0
8196,0,4,1,29%,223,17,6,4,3
8197,1,16,5,48%,379,17,2,7,3
8197,0,17,6,52%,396,22,1,8,0
8198,1,10,0,61%,402,18,0,5,0
8198,0,6,5,39%,266,17,0,1,3
8199,1,19,6,64%,537,11,5,12,3
8199,0,17,7,36%,304,15,2,4,0
8200,1,25,9,71%,664,15,0,13,3
8200,0,7,3,29%,277,13,2,3,0
8201,1,11,4,36%,293,22,1,4,1
8201,0,13,2,64%,519,14,0,4,1
8202,1,10,3,38%,315,22,0,4,3
8202,0,16,4,62%,500,18,4,5,0
8203,1,8,1,41%,401,17,0,0,0
8203,0,12,5,59%,579,22,0,2,3
8204,1,11,1,46%,451,19,2,2,0
8204,0,13,6,54%,508,20,2,7,3
8205,1,14,3,52%,377,18,0,6,0
8205,0,15,10,48%,357,12,2,7,3
8206,1,6,1,41%,343,10,1,5,3
8206,0,20,2,59%,486,6,1,8,0
8207,1,11,5,65%,473,15,2,11,1
8207,0,11,4,35%,263,24,1,2,1
8208,1,16,8,56%,480,14,1,6,3
8208,0,12,4,44%,373,11,3,5,0
8209,1,10,4,45%,404,11,1,5,3
8209,0,9,2,55%,480,15,1,9,0
8210,1,24,8,62%,506,14,4,3,0
8210,0,8,4,38%,329,21,1,3,3
8211,1,11,2,49%,407,11,0,3,3
8211,0,17,5,51%,419,17,1,10,0
8212,1,6,1,35%,269,14,0,4,3
8212,0,17,1,65%,491,12,1,8,0
8213,1,16,2,57%,467,13,2,6,0
8213,0,11,5,43%,359,17,2,4,3
8214,1,19,8,72%,672,12,0,11,0
8214,0,11,5,28%,258,22,2,4,3
8215,1,23,10,47%,458,17,0,4,3
8215,0,8,4,53%,493,4,3,5,0
8216,1,19,6,61%,495,18,0,7,0
8216,0,8,3,39%,328,16,0,4,3
8217,1,8,3,44%,339,19,2,3,1
8217,0,15,6,56%,423,17,2,4,1
8218,1,15,9,57%,430,14,3,7,3
8218,0,10,4,43%,327,11,0,7,0
8219,1,10,5,66%,665,10,1,4,3
8219,0,5,3,34%,341,14,0,2,0
8220,1,11,5,59%,518,15,2,7,0
8220,0,12,4,41%,366,21,2,6,3
8221,1,13,2,40%,389,11,0,3,1
8221,0,3,1,60%,584,10,0,2,1
8222,1,14,5,55%,447,17,3,4,1
8222,0,11,3,45%,366,12,1,5,1
8223,1,21,5,75%,675,10,3,6,0
8223,0,8,4,25%,233,12,0,1,3
8224,1,26,5,69%,531,19,0,8,0
8224,0,7,2,31%,249,21,0,3,3
8225,1,10,3,41%,332,14,2,6,3
8225,0,14,4,59%,479,14,1,2,0
8226,1,13,6,42%,301,20,3,6,1
8226,0,16,4,58%,424,18,1,6,1
8227,1,18,7,51%,465,11,0,6,3
8227,0,12,5,49%,458,13,4,3,0
8228,1,11,4,44%,390,15,0,6,1
8228,0,19,6,56%,490,11,1,6,1
8229,1,19,8,58%,522,17,1,3,3
8229,0,14,2,42%,387,15,3,3,0
8230,1,16,6,45%,431,22,2,3,1
8230,0,12,7,55%,530,10,0,7,1
8231,1,11,1,66%,540,23,2,5,3
8231,0,10,0,34%,276,18,1,4,0
8232,1,10,3,53%,507,10,1,10,0
8232,0,13,4,47%,468,13,0,2,3
8233,1,23,5,59%,410,8,2,15,3
8233,0,7,3,41%,285,24,3,6,0
8234,1,8,3,40%,376,10,0,1,1
8234,0,9,2,60%,551,14,8,3,1
8235,1,22,6,61%,547,13,0,10,3
8235,0,13,3,39%,356,14,2,9,0
8236,1,11,5,45%,352,24,0,6,3
8236,0,10,2,55%,443,17,1,1,0
8237,1,12,3,36%,290,13,1,6,0
8237,0,15,7,64%,494,16,0,9,3
8238,1,9,3,40%,357,24,1,4,0
8238,0,12,6,60%,526,13,3,5,3
8239,1,8,7,41%,291,24,0,3,3
8239,0,15,5,59%,382,19,1,10,0
8240,1,17,5,48%,365,17,2,3,0
8240,0,14,5,52%,384,14,1,6,3
8241,1,11,4,40%,347,15,3,9,3
8241,0,12,1,60%,528,14,2,4,0
8242,1,8,3,58%,637,11,1,3,1
8242,0,10,4,42%,470,7,2,1,1
8243,1,9,4,41%,340,21,1,2,1
8243,0,20,5,59%,459,10,1,12,1
8244,1,11,5,71%,624,15,0,7,0
8244,0,19,7,29%,257,19,2,2,3
8245,1,20,9,54%,525,12,1,3,3
8245,0,8,4,46%,455,17,0,3,0
8246,1,15,6,51%,460,26,1,4,3
8246,0,6,0,49%,444,15,2,1,0
8247,1,10,3,47%,340,20,4,7,3
8247,0,12,3,53%,378,14,1,5,0
8248,1,14,2,58%,513,12,1,6,0
8248,0,12,4,42%,385,11,0,1,3
8249,1,20,12,62%,545,9,2,6,3
8249,0,10,4,38%,348,7,3,5,0
8250,1,18,6,65%,641,19,1,7,1
8250,0,10,3,35%,367,16,0,2,1
8251,1,6,3,25%,234,15,0,2,3
8251,0,17,4,75%,684,11,0,9,0
8252,1,17,4,45%,382,19,0,6,3
8252,0,9,3,55%,467,15,1,1,0
8253,1,11,8,41%,384,20,4,3,3
8253,0,12,2,59%,556,11,1,3,0
8254,1,9,3,40%,338,9,3,2,3
8254,0,12,4,60%,480,16,6,7,0
8255,1,20,9,64%,476,11,4,11,0
8255,0,17,6,36%,269,19,2,3,3
8256,1,19,6,58%,456,16,5,10,3
8256,0,9,2,42%,335,8,1,3,0
8257,1,7,3,45%,329,12,0,5,3
8257,0,11,3,55%,395,13,2,5,0
8258,1,12,5,48%,394,20,0,2,3
8258,0,5,0,52%,435,20,1,1,0
8259,1,13,5,60%,546,16,2,8,0
8259,0,13,4,40%,378,14,3,3,3
8260,1,8,5,49%,400,15,0,6,1
8260,0,9,2,51%,418,16,1,6,1
8261,1,8,2,47%,407,26,0,2,1
8261,0,20,3,53%,469,12,2,3,1
8262,1,9,2,45%,379,15,1,4,0
8262,0,11,2,55%,454,18,2,4,3
8263,1,11,3,40%,335,13,1,8,3
8263,0,13,3,60%,498,9,1,5,0
8264,1,12,5,73%,787,16,3,5,3
8264,0,4,1,27%,301,15,2,1,0
8265,1,12,3,36%,308,11,0,3,3
